reviewer_id,store_name,category,store_address,latitude,longitude,rating_count,review_time,review,rating,processed_review_basic,rating_numeric,rating_numerical,state,Topic
25414,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,657",a year ago,"It would be nice if the play place was open again but it's not so that was disappointing. It's clean, employees are nice, got my order right.",4 stars,would nice play place open disappointing. clean employee nice got order right.,4,4.0,TX,1
14129,McDonald's,Fast food restaurant,"25200 I-10 Lot 2, San Antonio, TX 78257, United States",29.6762669,-98.6345801,"1,460",9 months ago,"They had a pretty long line for the drive-through when I was there, but they got through everyone pretty quickly.",4 stars,pretty long line drive got everyone pretty quickly.,4,4.0,TX,0
25695,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,657",4 years ago,I asked for a side of Big Mac sauce a did not receive any also I ask for large fries and got a small instead and to top if they assumed I spoke Spanish how rude!!,1 star,asked side big mac sauce receive also ask large fry got small instead top assumed spoke spanish rude ,1,1.0,TX,3
30695,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",2 years ago,Drive thru employee extremely rude and told us we'd need to wait as long as she needed to take,1 star,drive thru employee extremely rude told u we'd need wait long needed take,1,1.0,FL,6
24583,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",5 years ago,Hire more staffing during evening hours. Waited about 25 min with only about 4 cars ahead of me before finally giving up. Be more proactive and tell customers if there will be a long wait.,1 star,hire staffing evening hours. waited 25 min 4 car ahead finally giving up. proactive tell customer long wait.,1,1.0,FL,6
12153,McDonald's,Fast food restaurant,"1044 US-11, Champlain, NY 12919, United States",44.9814099,-73.4598199,"1,306",3 years ago,All I'm gonna say is check your order before you leave the restaurant,4 stars,i'm gonna say check order leave restaurant,4,4.0,NY,4
24587,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",2 years ago,Can only order from the Kiosk but no tells you that.  No in restaurant dinning. Saturday night was very busy and the people waiting seem very unhappy. There were no real human interaction just order number 1786.,3 stars,order kiosk tell that. restaurant dinning. saturday night busy people waiting seem unhappy. real human interaction order number ,3,3.0,FL,1
19130,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,3 years ago,Excellent ,5 stars,excellent ,5,5.0,TX,6
19920,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",a year ago,Good ,4 stars,good ,4,4.0,NJ,5
7123,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",10 months ago,What kind of McDonald's only open till 7:00 p.m. for dining room,2 stars,kind mcdonald's open till 7 00 p.m. dining room,2,2.0,CA,1
6448,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",a year ago,Pretty busy restaurant but which McDonald's isn't? I order food with the app and leave happy :),5 stars,pretty busy restaurant mcdonald's order food app leave happy ,5,5.0,NY,4
746,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",2 years ago,Neutral,3 stars,neutral,3,3.0,TX,1
12823,McDonald's,Fast food restaurant,"501 W Imperial Hwy, Los Angeles, CA 90044, United States",33.9312613,-118.2829548,"2,722",a year ago,One of the best mc donalds ive been to in awhile.,5 stars,one best mc donalds ive awhile.,5,5.0,CA,3
19488,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",2 years ago,Regular mcdonalds experience. They never have what you want :(,4 stars,regular mcdonalds experience. never want ,4,4.0,NJ,2
26281,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,381",2 weeks ago,"I ordered tea with lemon. But they didn't put any lemon in it. When I asked where is my lemon the answer was ""we didn't have any lemon"" why u asking if I want it when you didn't have it.",3 stars,ordered tea lemon. put lemon it. asked lemon answer lemon u asking want it.,3,3.0,CA,0
24580,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",5 years ago,"By far the rudest customer service I have ever encountered. I went around 3:32am on Sunday went to the drive through my husband asked what comes with the crispy tenders meal she responded so rudely ""ugh fries and a drink what else"" he laugh and asked if she had a long shift cause that was really sarcastic and again she responded rudely "" cause who doesn't know that"".  I don't work at McDonald why should I know what comes with a meal every place is different regardless it's no excuse to be rude to a customer.",1 star,far rudest customer service ever encountered. went around 3 32am sunday went drive husband asked come crispy tender meal responded rudely ugh fry drink else laugh asked long shift cause really sarcastic responded rudely cause know . work mcdonald know come meal every place different regardless excuse rude customer.,1,1.0,FL,2
23310,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",5 years ago,"I waited in the drive thru line for half an hour, ordered my food, and not until I got to the window did they tell me they were taking cash only, at 11pm on a saturday? And when I asked to talk to the manager on duty they were no where to be found, mever returning to this location and would urge anyone thinking of it to stear clear from this horrible McDonalds",1 star,waited drive thru line half hour ordered food got window tell taking cash 11pm saturday asked talk manager duty found mever returning location would urge anyone thinking stear clear horrible mcdonalds,1,1.0,FL,6
31204,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",a year ago,This McDonald's is right by my house and really the only reason I continue to go. Service is excellent but I'm missing something from my order every single time I go. Having to go thru the hassle of getting out and going inside really defeats the purpose of going through the drive thru,3 stars,mcdonald's right house really reason continue go. service excellent i'm missing something order every single time go. go thru hassle getting going inside really defeat purpose going drive thru,3,3.0,TX,7
25967,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,808",3 years ago,"terrible service. waited about 1 hour for nothing, my order was completely wrong. My iced caramel latte was extremely far from good. and they donï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï",1 star,terrible service. waited 1 hour nothing order completely wrong. iced caramel latte extremely far good. ,1,1.0,FL,6
14408,McDonald's,Fast food restaurant,"25200 I-10 Lot 2, San Antonio, TX 78257, United States",29.6762669,-98.6345801,"1,460",3 years ago,No one was smiling.  Bathroom filthy.  No napkins or ketchup,1 star,one smiling. bathroom filthy. napkin ketchup,1,1.0,TX,7
31483,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",5 years ago,No electric outlets to charge phones!!!!  This McDonald location is falling back hard. The staff have very poor work ethics. Tattoos and lack of respect are prominent here.,1 star,electric outlet charge phone mcdonald location falling back hard. staff poor work ethics. tattoo lack respect prominent here.,1,1.0,TX,1
14511,McDonald's,Fast food restaurant,"25200 I-10 Lot 2, San Antonio, TX 78257, United States",29.6762669,-98.6345801,"1,460",3 years ago,Good for a fast food.,4 stars,good fast food.,4,4.0,TX,5
24689,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",4 years ago,"They're pretty fast, didnt have to wait in a parkingspot for the food like at many other McDonalds. They had it ready at the window. But the fries were luke warm and stale",3 stars,they're pretty fast didnt wait parkingspot food like many mcdonalds. ready window. fry luke warm stale,3,3.0,FL,3
2540,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",5 years ago,"Too crowded, slow service",2 stars,crowded slow service,2,2.0,NY,5
16451,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",3 years ago,"Never a correct order - last night they forgot to put patties on both kid's hamburger buns, the kitchen timers are always beeping, not very clean, parking is limited. Staff is friendly. Kids like it so we'll continue to come here.",1 star,never correct order last night forgot put patty kid's hamburger bun kitchen timer always beeping clean parking limited. staff friendly. kid like we'll continue come here.,1,1.0,CA,1
19677,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",4 years ago,Nice and clean,5 stars,nice clean,5,5.0,NJ,5
18878,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,5 years ago,Good ,4 stars,good ,4,4.0,TX,5
12585,McDonald's,Fast food restaurant,"501 W Imperial Hwy, Los Angeles, CA 90044, United States",33.9312613,-118.2829548,"2,722",2 years ago,"Used by 5:23 a.m. but they're still selling it at 7:29 am

NOT GOOD",1 star,used 5 23 a.m. they're still selling 7 29 good,1,1.0,CA,2
22847,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",5 days ago,While sitting down eating. A manager was arguing with an elderly gentleman. Very disrespectful. Will never got black again.,1 star,sitting eating. manager arguing elderly gentleman. disrespectful. never got black again.,1,1.0,FL,2
14302,McDonald's,Fast food restaurant,"25200 I-10 Lot 2, San Antonio, TX 78257, United States",29.6762669,-98.6345801,"1,460",3 years ago,"It will always be one of the quickest cheapest places to go, food there is good for the price",4 stars,always one quickest cheapest place go food good price,4,4.0,TX,5
31202,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",4 years ago,They actually have a play area which most McDonald's don't anymore.  We also loved the animals inside and outside,5 stars,actually play area mcdonald's anymore. also loved animal inside outside,5,5.0,TX,7
27823,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",4 months ago,"My favorite mcdonals. Fast service, great customer service and good food error free",5 stars,favorite mcdonals. fast service great customer service good food error free,5,5.0,FL,5
14913,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",5 years ago,McDonald's is a great place I just don't eat McDonald's food I don't eat meat and if I was I would eat McDonald's great place to come,5 stars,mcdonald's great place eat mcdonald's food eat meat would eat mcdonald's great place come,5,5.0,IL,5
18660,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,9 months ago,Good ,4 stars,good ,4,4.0,TX,5
25822,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,808",2 months ago,"The place was very clean, nice and we got our food quick, but our order was not complete and the guy got upset and mad when we asked for the rest of our order.",4 stars,place clean nice got food quick order complete guy got upset mad asked rest order.,4,4.0,FL,0
8711,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",7 years ago,"So incredibly slow once the bars closed and the drunks got hungry. Fries were old, not hot. Disorder with the 2 drive through lanes. 3 cars in the outside lane back to back to back ordered (2 if those cars should have been behind my order) while our car (knowing what we were ordering, given we had at least 20 minutes waiting in line just to get to the ordering board/microphone speaker) sat at the menu for over 5 minutes waiting to order. Overall, our drive-through wait time was forty, YES 40!!!, minutes. Will NOT go there again. Also the frequent harassment made by the half dozen homeless people begging for either money, cigarettes, food, or to wash our Windows. Clearly, they should have picked up on our lack of patience at that point and left us the %@#! Alone. McDonalds staff or management should fix that problem for others as well.",1 star,incredibly slow bar closed drunk got hungry. fry old hot. disorder 2 drive lanes. 3 car outside lane back back back ordered 2 car behind order car knowing ordering given least 20 minute waiting line get ordering board microphone speaker sat menu 5 minute waiting order. overall drive wait time forty yes 40 minutes. go again. also frequent harassment made half dozen homeless people begging either money cigarette food wash windows. clearly picked lack patience point left u alone. mcdonalds staff management fix problem others well.,1,1.0,UT,6
